,MEBT:XCB5:CUR,MEBT:YCB5:CUR,MEBT:Q6:CUR,MEBT:Q7:CUR,MEBT:YCB7A:CUR,MEBT:YCB7B:CUR,MEBT:Q8:CUR,MEBT:Q9:CUR,MEBT:XCB9:CUR,MEBT:YCB9:CUR,MEBT:Q10:CUR,MEBT:Q11:CUR,MEBT:YCB11:CUR,MEBT:Q12:CUR,MEBT:XCB12:CUR,MEBT:Q13:CUR
10,0.3823801306925626,0.3538730058691785,0.394279084049028,0.3504039910395243,0.4173141624709707,0.4301321539317063,0.2689944215259781,0.3962828196634434,0.41580267716350805,0.33505497493831354,0.2856348063164888,0.357229797440744,0.38469093773720786,0.3672233785045851,0.2701090606765816,0.34847561387993203
11,0.3966582077530874,0.36930786907482294,0.36411922243989847,0.40091134405316026,0.4053921448882561,0.2832432356512712,0.17133264728300127,0.38908361262534275,0.3917451722266347,0.4376216603765522,0.3831999114310092,0.36555797241045423,0.4062140715752941,0.3753070507272215,0.05318692946200292,0.4137037256324203
12,0.37862816662955695,0.3596614270899854,0.37928367845541555,0.3501963876427476,0.4082640006230808,0.14504747379454233,0.22618816362066355,0.3870400992157285,0.38196257264202754,0.34543080759734807,0.3024121069198371,0.35539977027989156,0.3899480055440638,0.33806989538421545,0.2659585226865158,0.3800670139020746
13,0.40863553842912775,0.4029651488851515,0.38096029063998904,0.35897143637008644,0.43253421194430486,0.0887636231244691,0.364696857738053,0.3871597617895819,0.39555087931247307,0.29085750323458,0.35754900599559103,0.38136164209277246,0.39592690828373084,0.39012844662590396,0.04748204770698782,0.44530996380910226
14,0.40331292800238655,0.41189215847732913,0.3693023499531328,0.36281029200135123,0.41361756503953917,0.12028446024517847,0.30643682871441547,0.38797150711896694,0.4175324175095007,0.3124493918615189,0.3536961874164963,0.3775273452885224,0.4116885483425764,0.3831437487464658,0.060447843139494396,0.4040781364799506
15,0.3933148054123457,0.3615622143613475,0.37742758401140203,0.36717284577750287,0.40233769864713476,0.13380922529448847,0.3587304571600602,0.3688847639819998,0.3553299991310725,0.2556235858799334,0.3602310788845591,0.3668093730487088,0.3834912185148274,0.4043044991187456,0.05677621142710368,0.39973556329583276
16,0.39646720251782314,0.3388120512404792,0.39025390932069653,0.3548576260077117,0.3268111903515431,0.13968326630552955,0.16472990669131132,0.3659100764180035,0.3535774957212326,0.37912526772211996,0.3382670692506245,0.3726352968772458,0.40729150367063827,0.351356006177746,0.2548932959401214,0.40856065962780513
17,0.3905806285821717,0.35141117178757475,0.38645608875645593,0.3515264386148662,0.34064174952197085,0.1448963908636831,0.1778605297140674,0.3614184427825185,0.29543076568807697,0.3670987961355505,0.33282825733534566,0.36427864131855553,0.39993660136548215,0.346523729410863,0.25406354749529764,0.3730584785998924
18,0.3733849536512834,0.35428031994650466,0.3589996097486747,0.3421600844534108,0.36516766839298526,0.14653673420406654,0.2126746826705556,0.2874800520372544,0.31175497741901126,0.34926399010434167,0.2633157523905515,0.33474358126732595,0.2922607961180663,0.31861081955454007,0.2659527062725609,0.39663290123190514
19,0.3608214042533954,0.366501788467665,0.09110063552021966,0.34892129384977244,0.25899548430296127,0.13078489243348504,0.3543824446871928,0.280325016455923,0.23071660903956048,0.2824883640007473,0.3327312398967224,0.335762034091042,0.32104004253548,0.35576061719917557,0.05658790002463602,0.4236491659164991
20,0.36403523317967273,0.3285732998364101,0.3466102996094517,0.3409850284936825,0.37758392212604136,0.12250970627801994,0.32769676441789325,0.3467842093533986,0.32862968494356404,0.39683597911317187,0.0747096284877676,0.3632277090940316,0.33690289958855585,0.3408852709563794,0.3262932564241317,0.4056299321222064
21,0.3257888389377961,0.33842757626478764,0.1267797008576572,0.326456871810191,0.36677483079572143,0.1654392552680444,0.27867455280066306,0.33004518922543724,0.3190947822770079,0.3650936007176131,0.30307779857857625,0.36260783073592284,0.10300147253006939,0.33179506877643883,0.2786340682644257,0.4049158920519101
22,0.051895645807194545,0.3209450711305155,0.277140043392337,0.3111097192691779,0.3577468138603146,0.25350949983335647,0.31865467393536406,0.2847179492033584,0.21741937110700635,0.34374902445339783,0.29400315454161113,0.3463125620095435,0.3634254909751053,0.36141630280999854,0.3109614764489665,0.3996144457361789
23,0.05577920618769895,0.32804905465922807,0.11677155459642062,0.32777811365577586,0.3760717354987478,0.20806103529342068,0.3059812838281425,0.28975653533113993,0.2632882997427513,0.34497519591076625,0.3284886487357813,0.3429207187804447,0.37590644956350644,0.35244162798805817,0.27072737940366415,0.3952837616201136
24,0.05378101984592396,0.32415697095470813,0.24484399082782926,0.2948193987735934,0.3496628548140867,0.17172414643975561,0.3146553299411414,0.27181809310168575,0.3162814569164421,0.3503423911878292,0.3149460505418082,0.07854229182559089,0.37570634873141895,0.36314423188676775,0.29515037775617053,0.4225201304669986
25,0.3219988536265986,0.3553525000931491,0.14139500722889423,0.26569327447138846,0.3042812808920382,0.3203008877805109,0.2904296237829411,0.35720565231694884,0.3345372778241291,0.20829266829001133,0.30538236526947304,0.04203296177686126,0.09784736282406377,0.3800359185416753,0.3076451648976296,0.40850424797211177
26,0.32700633425269016,0.36092735175279705,0.15701421151995448,0.25320922740451957,0.30976011240933055,0.3311388020072722,0.29548984797186545,0.37886523516805476,0.3579565004312673,0.20674349406631276,0.2963908092050305,0.03814300756011624,0.10549260089158678,0.3882747849990444,0.26072197265452735,0.44161336620644115
27,0.3254048071162896,0.3609138305437466,0.17405482802754701,0.2217918327347576,0.3029544886337784,0.34208876854052844,0.2592410009621416,0.3858309850164633,0.3624200416629344,0.20019646757812581,0.28330556125805273,0.036831346189647875,0.10728847933019615,0.38976394020087096,0.29334555174846155,0.45063051427226714
28,0.293947117686166,0.3174208247098494,0.3184168559545931,0.35797061436080907,0.3602942499411319,0.2728880861884543,0.111018988148276,0.36748089112119214,0.3358531961645739,0.3570419053688562,0.15156148061173702,0.04648343806380697,0.2957659557870332,0.29483884071927496,0.37203867178464345,0.39082937277306184
29,0.28948405876112776,0.3022522253898765,0.2969990057380944,0.36009532097678,0.3514549241513807,0.2602444271475832,0.09235198894110225,0.3719608794568557,0.3254853658265528,0.35828451719659965,0.15597788477349253,0.04469240190925833,0.297563043445633,0.2944631972063934,0.3746837771910396,0.3974453050742074
