,HEBT:XCB0:CUR,HEBT:YCB0:CUR,HEBT:XCB2:CUR,HEBT:YCB2:CUR,HEBT:XCB5:CUR,HEBT:YCB5:CUR,HEBT:XCB8:CUR,HEBT:YCB8:CUR,HEBT:XCB10:CUR,HEBT:YCB10:CUR,HEBT:XCB12:CUR,HEBT:YCB12:CUR,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR
46,0.3220087885349432,0.31770046113692674,0.33371804975364217,0.3146229693899473,0.3250821654785297,0.31969354923091486,0.314605920686672,0.3222481835140231,0.3382389247747836,0.33862017084846807,0.3241389024513967,0.3344934402533086,0.3540236192061264,0.34276739491939756
47,0.32133951163147273,0.31654661223062325,0.3339174651598771,0.3136799135840507,0.32477272574946614,0.31923691798814413,0.31351125797900803,0.32247783280584,0.3378422881152058,0.3389991369942122,0.3245348433289607,0.334676115030206,0.3535166523948101,0.3428203860239715
48,0.32060696547164946,0.31529832676315295,0.334053325576014,0.3126765422306303,0.32446646532499607,0.31859380929853554,0.31237595700029325,0.3226187593804385,0.33741036598424434,0.3391321797098274,0.3246221688784663,0.33471180241005094,0.3529566490959115,0.34303445176868297
49,0.32016184308635515,0.3145015415668908,0.3341625452713948,0.311955079190841,0.32419031553262934,0.31827163271841774,0.3116015766129446,0.3225881552651794,0.3371881354541748,0.3394718488791673,0.3248559459647318,0.33483194019230045,0.35281934441196816,0.34312489358571285
50,0.3196170563254181,0.31353161425628695,0.33423467240528487,0.3110797445730238,0.3238894478087492,0.31775281684368534,0.3106676672912029,0.32257698751517044,0.3369535120718875,0.3395969205403755,0.3248445652912644,0.3348432533659366,0.35259136358109155,0.34333460737428445
51,0.31900759768729514,0.3124422159630626,0.33426823396485067,0.3100853214511782,0.3235672077663562,0.3170869124175876,0.3096157849897823,0.32257990255040603,0.3367298926533607,0.3395423588004659,0.32462954675787525,0.33476441962709624,0.35231524193162667,0.3436364808626792
52,0.31845682808215625,0.3114864150523372,0.3342835073630602,0.3091827022216683,0.32324392360581405,0.3165141105596826,0.30866123794288963,0.32250690978231533,0.33653295813909884,0.33953980581001875,0.32444670345221727,0.3346953051586996,0.3521342647221746,0.3439075677147364
53,0.3177697921696995,0.3103485690787827,0.3342841677312154,0.3080939546959122,0.32288923343583553,0.31570688799555063,0.3074715599593796,0.32247781225923144,0.33635059156764907,0.3392864563722806,0.32394257990550585,0.3345069550848418,0.3518708296470831,0.344400130617587
54,0.3168907225134184,0.3089133041398291,0.3341618626435393,0.3067360830614284,0.3224317133439381,0.31466376833032766,0.3060458093269419,0.3223427936323342,0.33608837907167993,0.338723630903802,0.32313117789869683,0.3341462813680561,0.351411728160276,0.3448318546916311
55,0.3173544065414322,0.3064296615562775,0.3330642902092998,0.30397724225400263,0.3231812929884794,0.31191800795253655,0.3033477760215194,0.32266343732082686,0.3361585167651187,0.3340485387848121,0.3203621937983331,0.33243754745341914,0.34978420173033703,0.3456067066616798
56,0.31594279593301966,0.3067581867125446,0.33387178797308514,0.3047633876820472,0.3220412815648697,0.31294281195130913,0.3039829610889523,0.3225331816121522,0.33574027150358104,0.33682117012288343,0.32179840477149707,0.3334709057062496,0.35064147398898826,0.34561401287834087
